STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3379;20190521;   10;  14.6;   6.2;    3;  21.2;   6;    0.000;-999;   7.5;  12.3;  948.02;   11.2;   92.25;   12.3;   10.5;    9.9;eor
       3379;20190522;   10;   9.6;   3.7;    3;   0.0;   6;    0.250;-999;   7.4;  11.8;  956.40;   11.8;   85.88;   14.7;    8.8;    7.3;eor
       3379;20190523;   10;   6.7;   1.9;    3;   0.0;   0;   12.983;-999;   5.2;   9.2;  957.59;   12.9;   65.58;   19.1;    7.6;    6.1;eor
       3379;20190524;   10;   6.4;   1.6;    3;   0.0;   0;   13.817;-999;   4.1;   9.3;  954.02;   15.1;   59.13;   22.3;    6.3;    4.8;eor
       3379;20190525;   10;  10.4;   2.3;    3;   1.0;   6;    7.650;-999;   7.5;  11.4;  954.03;   16.1;   64.54;   21.5;   10.5;    8.8;eor
       3379;20190526;   10;   6.8;   2.2;    3;   0.0;   0;    7.550;-999;   5.2;  11.7;  954.63;   16.2;   66.04;   21.9;   12.1;   10.5;eor
       3379;20190527;   10;   5.6;   1.9;    3;  15.8;   6;    5.167;-999;   5.9;  12.3;  949.70;   15.5;   71.83;   20.8;   11.2;    9.3;eor
       3379;20190528;   10;  11.9;   2.8;    3;  16.4;   6;    0.000;-999;   7.7;  12.8;  947.63;   12.3;   88.63;   14.1;    9.5;    9.0;eor
       3379;20190529;   10;  10.0;   2.8;    3;   0.3;   6;    1.667;-999;   8.0;  10.7;  957.61;   11.6;   78.96;   15.5;    9.4;    8.8;eor
       3379;20190530;   10;   6.5;   2.0;    3;   0.0;   0;    8.617;-999;   5.0;   9.3;  964.16;   13.8;   62.38;   19.5;    8.6;    7.1;eor
       3379;20190531;   10;   5.8;   2.0;    3;   0.0;   0;    2.600;-999;   6.8;  11.5;  964.50;   15.7;   64.83;   21.1;   11.7;    9.9;eor
       3379;20190601;   10;   7.1;   2.0;    3;   0.0;   0;   14.683;-999;   4.1;  12.4;  961.65;   18.3;   62.75;   25.1;    9.7;    8.2;eor
       3379;20190602;   10;  11.3;   2.7;    3;   0.0;   0;   15.333;-999;   4.1;  13.2;  957.63;   20.8;   57.88;   28.1;   12.4;   10.8;eor
       3379;20190603;   10;  14.7;   2.2;    3;   0.3;   6;   13.767;-999;   1.5;  12.9;  955.23;   21.8;   54.79;   29.8;   12.8;   10.6;eor
       3379;20190604;   10;   9.3;   2.5;    3;   0.0;   0;   14.633;-999;   1.1;  14.0;  952.23;   21.9;   57.42;   29.4;   14.4;   12.6;eor
       3379;20190605;   10;   8.6;   2.5;    3;   0.0;   0;   14.550;-999;   0.3;  13.8;  947.10;   22.8;   52.96;   29.7;   14.3;   12.3;eor
       3379;20190606;   10;  13.2;   3.6;    3;   0.0;   6;    1.850;-999;   6.5;  13.3;  951.36;   17.5;   66.46;   21.4;   12.4;   11.5;eor
       3379;20190607;   10;  16.0;   3.5;    3;   0.0;   0;   14.583;-999;   1.5;  13.4;  952.11;   19.8;   59.79;   28.1;   10.6;    9.2;eor
       3379;20190608;   10;   9.8;   3.1;    3;   0.0;   0;    7.533;-999;   5.7;   8.6;  962.38;   17.4;   44.29;   22.3;   14.5;   12.7;eor
       3379;20190609;   10;   9.7;   2.7;    3;   0.5;   6;    9.933;-999;   5.5;  11.4;  959.96;   19.3;   51.96;   26.6;   10.7;    9.3;eor
       3379;20190610;   10;  23.0;   2.6;    3;  18.8;   8;    6.567;-999;   6.3;  15.8;  952.85;   18.2;   77.54;   26.8;   14.7;   13.7;eor
       3379;20190611;   10;  10.9;   3.1;    3;   0.0;   6;    3.167;-999;   7.6;  16.2;  949.61;   17.7;   80.42;   23.3;   13.0;   12.5;eor
       3379;20190612;   10;  14.9;   2.9;    3;   0.0;   6;    1.783;-999;   7.0;  14.6;  949.91;   16.0;   80.42;   20.0;   12.8;   11.5;eor
       3379;20190613;   10;   7.2;   1.9;    3;   0.0;   0;   14.150;-999;   1.9;  12.7;  954.46;   18.5;   61.71;   24.6;   12.1;   10.5;eor
       3379;20190614;   10;  11.1;   3.0;    3;   0.0;   0;   11.900;-999;   3.5;  16.0;  954.34;   23.0;   59.46;   30.8;   13.0;   11.4;eor
       3379;20190615;   10;  20.8;   3.4;    3;   6.7;   6;    7.817;-999;   5.5;  15.8;  953.36;   22.1;   60.58;   26.3;   14.1;   13.8;eor
       3379;20190616;   10;   7.9;   2.9;    3;   0.0;   6;    2.050;-999;  -999;  14.6;  959.96;   16.8;   77.25;   22.2;   13.8;   12.4;eor
       3379;20190617;   10;   9.5;   3.0;    3;   0.0;   0;   13.767;-999;  -999;  14.8;  958.35;   19.7;   66.75;   26.0;   12.3;   10.8;eor
       3379;20190618;   10;   9.0;   2.0;    3;   0.0;   0;   14.117;-999;   2.8;  14.9;  954.74;   22.0;   59.08;   28.9;   14.0;   12.6;eor
       3379;20190619;   10;  11.1;   2.1;    3;   1.5;   6;   11.917;-999;   3.6;  12.8;  951.65;   23.9;   46.08;   30.7;   17.2;   16.4;eor
       3379;20190620;   10;  15.8;   2.6;    3;  18.2;   6;    2.967;-999;   6.5;  16.0;  953.89;   19.1;   73.79;   25.1;   15.0;   14.1;eor
       3379;20190621;   10;   6.8;   2.1;    3;   8.4;   6;    7.567;-999;   6.9;  16.3;  956.95;   19.1;   75.46;   25.3;   14.2;   12.9;eor
       3379;20190622;   10;  13.7;   2.7;    3;  14.2;   6;    4.200;-999;   7.8;  16.9;  955.73;   18.5;   80.79;   24.6;   14.7;   13.8;eor
       3379;20190623;   10;   6.1;   2.0;    3;   0.1;   6;    4.333;-999;   6.3;  17.3;  957.57;   19.1;   79.25;   23.6;   15.5;   14.6;eor
       3379;20190624;   10;  10.6;   3.6;    3;   0.0;   0;   14.883;-999;   1.8;  17.3;  959.76;   22.3;   66.50;   28.8;   16.2;   14.4;eor
       3379;20190625;   10;   5.2;   2.0;    3;   0.0;   0;   14.750;-999;   3.0;  18.3;  960.38;   24.5;   62.46;   32.6;   15.7;   14.0;eor
       3379;20190626;   10;   5.2;   1.7;    3;   0.0;   0;   14.650;-999;   2.1;  19.4;  962.49;   27.0;   58.54;   34.5;   18.2;   16.7;eor
       3379;20190627;   10;   9.8;   2.9;    3;   0.0;   0;   14.200;-999;   0.5;  19.6;  961.52;   26.8;   56.17;   32.8;   19.1;   16.0;eor
       3379;20190628;   10;   7.3;   2.0;    3;   0.0;   0;   15.583;-999;   0.0;  11.4;  961.14;   22.3;   44.00;   28.7;   15.2;   13.0;eor
       3379;20190629;   10;   9.6;   2.7;    3;   0.0;   0;   15.633;-999;   0.0;  13.6;  959.15;   22.9;   52.71;   30.0;   14.8;   13.0;eor
       3379;20190630;   10;  11.7;   3.1;    3;   0.0;   0;   15.250;-999;   1.0;  14.7;  956.78;   26.6;   46.67;   35.2;   15.2;   13.6;eor
       3379;20190701;   10;  15.9;   3.4;    3;   5.9;   6;    5.767;-999;   6.6;  17.4;  956.80;   24.4;   58.04;   32.9;   18.8;   17.3;eor
       3379;20190702;   10;   9.0;   2.4;    3;   0.0;   0;    7.533;-999;   6.2;  15.4;  958.47;   21.3;   62.33;   25.7;   16.3;   14.0;eor
       3379;20190703;   10;   6.8;   2.1;    3;   0.0;   0;   13.467;-999;   5.1;  11.8;  959.40;   19.7;   52.42;   25.0;   14.7;   12.7;eor
       3379;20190704;   10;   7.2;   2.1;    3;   0.0;   0;   15.300;-999;   1.1;  10.3;  959.51;   20.0;   46.17;   26.9;   12.6;   10.9;eor
       3379;20190705;   10;  11.6;   2.6;    3;   0.0;   0;   13.200;-999;   6.4;  11.6;  956.69;   22.1;   46.54;   28.6;   13.7;   11.9;eor
       3379;20190706;   10;  14.1;   3.6;    3;   0.4;   6;    9.600;-999;   5.1;  12.8;  952.17;   24.4;   43.67;   31.6;   17.2;   14.8;eor
       3379;20190707;   10;  14.5;   2.8;    3;  13.0;   6;    3.500;-999;   7.5;  16.3;  952.03;   19.1;   73.88;   23.5;   14.4;   13.5;eor
       3379;20190708;   10;   9.2;   2.2;    3;   0.9;   6;    0.767;-999;   7.8;  13.7;  955.88;   15.7;   77.38;   18.9;   13.1;   12.6;eor
       3379;20190709;   10;   8.6;   2.5;    3;   0.0;   0;    8.333;-999;   6.3;   9.6;  956.65;   16.2;   52.79;   20.8;   12.4;   11.0;eor
       3379;20190710;   10;   6.9;   2.1;    3;   0.0;   0;   14.100;-999;   5.1;   8.6;  957.48;   16.4;   47.54;   22.3;   11.0;    9.4;eor
       3379;20190711;   10;   8.8;   2.3;    3;   4.1;   6;    1.983;-999;   7.3;  12.1;  954.92;   16.3;   67.08;   22.2;   13.5;   11.1;eor
       3379;20190712;   10;  12.5;   3.1;    3;   6.9;   6;    4.033;-999;   7.8;  14.2;  953.26;   17.2;   73.21;   21.2;   13.9;   12.6;eor
       3379;20190713;   10;  14.3;   3.2;    3;  12.4;   6;    1.617;-999;   7.5;  14.5;  955.35;   15.0;   85.17;   18.5;   13.2;   12.2;eor
       3379;20190714;   10;   7.4;   2.1;    3;   0.6;   6;    3.467;-999;   5.8;  13.9;  955.00;   16.3;   76.17;   21.4;   12.6;   11.2;eor
       3379;20190715;   10;   7.2;   2.4;    3;   0.0;   0;    6.383;-999;   4.9;  13.0;  954.52;   17.6;   67.83;   24.2;   12.8;   11.8;eor
       3379;20190716;   10;   9.8;   2.7;    3;   0.0;   0;   12.250;-999;   2.9;  12.6;  955.79;   18.7;   61.58;   25.0;   12.8;   11.0;eor
       3379;20190717;   10;   9.0;   2.1;    3;   0.0;   0;   12.867;-999;   6.5;  12.4;  953.15;   20.6;   54.38;   27.6;   13.3;   11.6;eor
       3379;20190718;   10;   8.7;   2.3;    3;   0.2;   6;   11.017;-999;   6.7;  12.6;  952.74;   21.5;   52.08;   27.8;   15.3;   13.2;eor
       3379;20190719;   10;   8.6;   2.3;    3;   0.0;   6;    6.650;-999;   8.0;  14.0;  955.20;   22.0;   54.50;   27.9;   16.2;   14.1;eor
       3379;20190720;   10;   9.4;   2.6;    3;   3.4;   6;   13.150;-999;   7.5;  14.4;  955.43;   24.6;   51.29;   32.3;   15.2;   13.8;eor
       3379;20190721;   10;  13.5;   2.7;    3;  16.2;   8;    4.833;-999;   6.8;  17.8;  960.87;   21.0;   72.67;   25.9;   17.5;   16.1;eor
       3379;20190722;   10;   7.8;   2.0;    3;   0.0;   0;   13.200;-999;   5.1;  16.2;  963.01;   23.2;   61.08;   30.0;   16.3;   15.1;eor
       3379;20190723;   10;   6.7;   2.1;    3;   0.0;   0;   14.917;-999;   2.1;  16.1;  960.66;   24.4;   56.79;   31.6;   16.3;   14.9;eor
       3379;20190724;   10;   8.2;   1.8;    3;   0.0;   0;   14.733;-999;   0.2;  17.4;  957.03;   26.7;   53.58;   34.5;   17.6;   16.2;eor
       3379;20190725;   10;  10.2;   2.6;    3;   0.0;   0;   14.400;-999;   6.2;  17.2;  955.92;   27.8;   50.08;   34.8;   20.0;   18.4;eor
       3379;20190726;   10;   9.2;   2.0;    3;   0.1;   6;   13.333;-999;   5.3;  15.7;  950.23;   27.8;   45.79;   35.3;   19.8;   18.1;eor
       3379;20190727;   10;  10.5;   2.6;    3;   2.2;   6;    4.767;-999;   7.1;  18.1;  943.96;   23.0;   64.67;   26.5;   18.8;   17.3;eor
       3379;20190728;   10;  12.1;   3.2;    3;  49.2;   6;    0.017;-999;   7.5;  18.8;  942.04;   19.2;   84.75;   22.7;   16.9;   16.4;eor
       3379;20190729;   10;  11.2;   3.2;    3;   1.2;   6;    0.300;-999;   7.8;  17.4;  951.03;   17.3;   88.29;   19.8;   15.2;   14.7;eor
       3379;20190730;   10;   5.2;   1.6;    3;   2.8;   6;    7.283;-999;   4.5;  17.7;  953.55;   21.4;   70.96;   27.2;   16.1;   14.7;eor
       3379;20190731;   10;  10.2;   2.4;    3;   4.6;   6;    0.417;-999;   6.8;  17.2;  957.33;   17.3;   86.83;   19.9;   15.3;   13.7;eor
       3379;20190801;   10;   5.8;   1.8;    3;   0.0;   0;    9.533;-999;   4.4;  15.2;  956.72;   19.6;   69.25;   25.2;   13.4;   12.3;eor
       3379;20190802;   10;   9.8;   2.5;    3;   2.0;   6;    7.867;-999;   7.1;  13.7;  954.23;   20.0;   60.58;   25.1;   15.8;   14.3;eor
       3379;20190803;   10;  12.2;   3.4;    3;   1.1;   6;    4.917;-999;   6.1;  14.9;  955.19;   17.9;   73.25;   22.5;   14.3;   13.0;eor
       3379;20190804;   10;   4.8;   1.7;    3;   0.0;   0;   12.283;-999;   2.9;  13.7;  956.05;   19.8;   62.13;   26.2;   13.9;   11.9;eor
       3379;20190805;   10;   8.7;   1.9;    3;   0.0;   6;    5.983;-999;   7.7;  14.6;  953.89;   22.3;   56.38;   28.9;   15.5;   13.5;eor
       3379;20190806;   10;  12.1;   4.0;    3;   0.0;   6;    7.067;-999;   7.3;  16.1;  953.00;   22.6;   59.88;   28.3;   19.1;   17.5;eor
       3379;20190807;   10;  13.7;   2.4;    3;   6.5;   6;    2.217;-999;   7.6;  16.6;  951.27;   19.7;   73.75;   25.8;   15.9;   14.9;eor
       3379;20190808;   10;   7.9;   2.0;    3;   0.0;   0;    9.483;-999;   5.9;  15.7;  954.00;   20.1;   70.00;   26.6;   15.0;   13.9;eor
       3379;20190809;   10;   8.3;   1.9;    3;   0.8;   6;   13.617;-999;   4.9;  15.9;  952.64;   24.4;   56.46;   32.8;   13.9;   12.3;eor
       3379;20190810;   10;   9.8;   2.5;    3;   4.4;   6;    1.983;-999;   7.2;  19.3;  956.91;   20.7;   78.88;   24.2;   18.4;   17.2;eor
       3379;20190811;   10;  15.6;   3.3;    3;   1.9;   6;   13.200;-999;   3.2;  16.3;  955.56;   22.6;   61.38;   28.3;   16.3;   14.0;eor
       3379;20190812;   10;   8.3;   2.2;    3;  24.2;   6;    0.650;-999;   7.8;  16.0;  956.82;   15.9;   88.38;   18.3;   13.9;   13.1;eor
       3379;20190813;   10;   6.7;   2.3;    3;   7.1;   6;    2.983;-999;   7.7;  14.3;  958.23;   16.3;   78.17;   20.4;   13.2;   12.5;eor
       3379;20190814;   10;   7.0;   2.1;    3;   0.0;   0;   11.733;-999;   2.7;  11.5;  958.39;   16.2;   65.63;   21.6;   12.3;   10.4;eor
       3379;20190815;   10;  11.4;   2.5;    3;   2.4;   6;    6.533;-999;   5.8;  13.6;  955.84;   16.1;   74.92;   21.3;    9.8;    8.4;eor
       3379;20190816;   10;   8.7;   2.7;    3;   0.0;   0;   11.667;-999;   5.4;  13.0;  957.79;   17.9;   65.38;   23.1;   14.1;   12.1;eor
       3379;20190817;   10;   7.9;   2.2;    3;   0.0;   6;    5.083;-999;   7.9;  13.3;  954.48;   20.2;   58.58;   26.5;   12.7;   11.0;eor
       3379;20190818;   10;   8.9;   2.5;    3;   9.7;   6;   12.300;-999;   3.0;  14.4;  951.44;   25.4;   47.42;   33.2;   18.2;   16.1;eor
       3379;20190819;   10;  13.7;   2.4;    3;  22.0;   6;    2.250;-999;   7.9;  18.0;  957.64;   19.9;   78.42;   24.3;   16.1;   15.8;eor
       3379;20190820;   10;  10.2;   2.3;    3;  18.4;   6;    0.000;-999;   7.7;  17.6;  961.12;   16.7;   92.17;   19.3;   12.7;   12.4;eor
       3379;20190821;   10;   6.5;   2.3;    3;   0.0;   0;    2.583;-999;   7.7;  13.6;  966.31;   15.8;   76.63;   19.4;   12.7;   12.2;eor
       3379;20190822;   10;   7.9;   2.6;    3;   0.0;   0;    4.000;-999;   6.1;  13.7;  964.13;   16.3;   74.79;   21.0;   12.6;   11.0;eor
       3379;20190823;   10;   7.7;   2.0;    3;   0.0;   0;    1.783;-999;   6.2;  16.1;  963.35;   17.9;   78.83;   22.3;   11.4;   10.0;eor
       3379;20190824;   10;   6.0;   1.5;    3;   0.0;   0;   12.383;-999;   4.2;  17.7;  959.42;   21.4;   71.58;   27.7;   15.0;   13.1;eor
       3379;20190825;   10;   7.0;   2.3;    3;   0.0;   0;    8.267;-999;   6.6;  17.7;  958.75;   21.1;   71.83;   28.3;   17.2;   15.7;eor
       3379;20190826;   10;  15.0;   1.7;    3;  46.0;   6;    7.967;-999;   4.6;  18.0;  958.33;   20.8;   74.88;   27.6;   16.1;   14.6;eor
       3379;20190827;   10;   5.3;   1.5;    3;   0.0;   0;   11.750;-999;   3.2;  17.7;  957.38;   22.1;   70.13;   29.8;   16.3;   15.2;eor
       3379;20190828;   10;   7.8;   2.2;    3;   4.4;   6;    9.767;-999;   5.9;  17.2;  956.91;   23.4;   62.54;   30.1;   16.9;   15.4;eor
       3379;20190829;   10;   6.4;   2.0;    3;   0.0;   6;    4.033;-999;   6.8;  18.5;  959.75;   20.8;   76.00;   26.2;   18.1;   16.1;eor
       3379;20190830;   10;   7.1;   1.9;    3;   0.0;   0;   12.283;-999;   0.1;  17.2;  961.28;   21.8;   68.63;   28.2;   15.3;   14.0;eor
       3379;20190831;   10;   6.8;   1.8;    3;   0.0;   0;   12.100;-999;   1.6;  16.8;  955.63;   22.6;   64.50;   29.7;   15.8;   14.3;eor
       3379;20190901;   10;  13.3;   3.6;    3;   1.7;   6;   10.017;-999;   5.2;  15.4;  953.96;   22.1;   59.17;   27.0;   17.7;   16.5;eor
       3379;20190902;   10;   7.2;   2.1;    3;   2.4;   6;    0.000;-999;   6.8;  14.1;  960.47;   15.6;   79.54;   17.9;   11.5;    9.7;eor
       3379;20190903;   10;   5.5;   1.6;    3;   0.0;   0;   12.167;-999;   1.8;  10.8;  963.27;   15.7;   64.58;   22.3;    9.2;    7.7;eor
       3379;20190904;   10;   5.7;   1.8;    3;   0.0;   0;   12.867;-999;   0.0;  11.6;  957.19;   17.8;   60.67;   25.8;    9.5;    8.1;eor
       3379;20190905;   10;   9.1;   2.7;    3;   6.4;   6;    1.383;-999;   6.6;  13.1;  958.14;   14.1;   81.46;   16.9;   11.0;   10.2;eor
       3379;20190906;   10;   5.9;   2.1;    3;   2.7;   6;    0.050;-999;   7.9;  12.0;  960.44;   12.9;   80.92;   15.0;   10.6;    9.9;eor
       3379;20190907;   10;   8.2;   2.1;    3;   3.4;   6;    0.033;-999;   7.8;  12.3;  958.08;   12.6;   84.75;   15.9;    9.4;    8.1;eor
       3379;20190908;   10;   6.0;   1.7;    3;  25.4;   6;    0.000;-999;   7.8;  11.4;  955.20;    9.7;   94.13;   11.4;    8.2;    7.1;eor
       3379;20190909;   10;  10.5;   3.1;    3;   1.0;   6;    1.033;-999;   6.6;  11.3;  954.06;   10.3;   90.46;   13.1;    7.4;    5.8;eor
       3379;20190910;   10;   7.0;   2.2;    3;   0.0;   0;   11.767;-999;   6.4;  10.9;  956.60;   12.5;   76.71;   19.4;    5.7;    4.2;eor
       3379;20190911;   10;   5.9;   1.6;    3;   0.0;   0;    7.533;-999;   5.4;  11.6;  962.53;   15.0;   70.58;   21.1;   10.0;    8.8;eor
       3379;20190912;   10;   7.4;   2.0;    3;   0.0;   0;    9.100;-999;   4.0;  12.7;  969.12;   17.7;   65.00;   23.6;   12.7;   11.2;eor
       3379;20190913;   10;   6.7;   2.0;    3;   0.0;   0;   11.950;-999;   2.0;  14.4;  969.95;   18.1;   71.79;   25.1;   11.5;   10.1;eor
       3379;20190914;   10;   6.4;   2.0;    3;   0.0;   0;    9.033;-999;   4.7;  15.9;  968.14;   18.0;   78.50;   23.8;   13.5;   11.9;eor
       3379;20190915;   10;   6.1;   1.7;    3;   0.0;   0;   11.167;-999;   1.0;  15.9;  963.12;   18.7;   75.88;   26.5;   11.4;    9.9;eor
       3379;20190916;   10;   8.8;   2.4;    3;   0.1;   6;    7.533;-999;   6.0;  16.1;  958.68;   20.6;   67.71;   26.9;   14.3;   12.6;eor
       3379;20190917;   10;  10.0;   2.8;    3;   0.0;   6;    5.983;-999;   5.0;  13.5;  957.77;   16.9;   70.25;   20.8;   11.1;    9.0;eor
       3379;20190918;   10;   6.5;   2.1;    3;   0.0;   0;   11.733;-999;   0.9;   8.5;  962.11;   11.6;   64.00;   17.4;    6.7;    5.1;eor
       3379;20190919;   10;   7.2;   2.5;    3;   0.0;   0;   10.850;-999;   3.2;   7.4;  964.95;   10.4;   61.25;   16.5;    5.4;    3.9;eor
       3379;20190920;   10;   8.4;   2.5;    3;   0.0;   0;   10.700;-999;   6.3;   7.3;  964.99;    9.9;   63.17;   16.5;    3.4;    2.2;eor
       3379;20190921;   10;   8.6;   2.5;    3;   0.0;   0;   11.950;-999;   0.4;   8.8;  958.69;   12.4;   62.96;   21.0;    4.8;    3.5;eor
       3379;20190922;   10;   3.9;   1.4;    3;   0.0;   6;    1.350;-999;   7.5;  12.1;  951.66;   13.3;   79.54;   19.6;    7.8;    6.6;eor
       3379;20190923;   10;  11.1;   3.1;    3;   9.6;   6;    0.000;-999;   7.8;  14.0;  954.90;   13.1;   92.33;   15.5;   11.4;   10.1;eor
       3379;20190924;   10;   6.5;   2.0;    3;   0.2;   6;    5.700;-999;   6.6;  12.7;  953.11;   15.0;   75.75;   19.3;   10.3;    8.9;eor
       3379;20190925;   10;  17.5;   3.4;    3;   0.6;   6;    3.850;-999;   7.8;  12.3;  950.39;   15.3;   71.42;   19.6;   12.8;   11.5;eor
       3379;20190926;   10;   9.6;   2.8;    3;   0.3;   6;    1.933;-999;   7.7;  14.0;  954.21;   15.1;   80.96;   17.9;   12.6;   10.7;eor
       3379;20190927;   10;  15.0;   3.2;    3;  12.3;   6;    5.050;-999;   7.8;  14.1;  954.18;   17.4;   72.29;   22.8;   13.7;   12.5;eor
       3379;20190928;   10;  13.8;   3.4;    3;   0.0;   6;    4.683;-999;   7.6;  12.5;  956.92;   14.7;   75.63;   18.1;   12.4;    9.8;eor
       3379;20190929;   10;  13.7;   3.2;    3;   0.1;   6;   10.383;-999;   4.0;  10.7;  950.79;   17.5;   55.92;   23.6;   11.2;    8.8;eor
       3379;20190930;   10;  19.0;   5.7;    3;   0.0;   0;    6.650;-999;   6.2;  11.1;  951.67;   16.3;   60.29;   19.1;    9.9;    7.8;eor
       3379;20191001;   10;   9.5;   2.7;    3;   3.0;   6;    9.350;   0;   3.7;  11.6;  948.47;   16.6;   64.67;   24.1;    9.6;    7.5;eor
       3379;20191002;   10;  13.0;   3.8;    3;  28.7;   6;    0.533;   0;   7.8;  12.2;  948.17;   12.0;   85.88;   15.7;    5.9;    4.7;eor
       3379;20191003;   10;  10.5;   3.1;    3;   0.0;   0;    6.867;   0;   4.2;   8.1;  956.96;    7.8;   77.21;   12.0;    5.3;    3.9;eor
       3379;20191004;   10;  12.7;   2.9;    3;   1.0;   6;    0.550;   0;   7.9;   9.0;  950.57;    9.3;   77.29;   12.6;    4.5;    2.9;eor
       3379;20191005;   10;  12.9;   4.2;    3;   3.7;   6;    0.433;   0;   7.6;   9.8;  952.00;    9.8;   80.75;   11.6;    5.0;    3.6;eor
       3379;20191006;   10;   6.9;   2.2;    3;  13.6;   6;    0.500;   0;   7.3;   9.5;  953.76;    8.4;   86.71;   11.9;    4.2;    2.6;eor
       3379;20191007;   10;   6.3;   1.7;    3;   2.5;   6;    0.183;   0;   7.3;  10.1;  955.83;    8.3;   92.00;   10.7;    6.6;    5.9;eor
       3379;20191008;   10;  11.9;   2.8;    3;   6.3;   6;    0.650;   0;   7.8;  10.8;  953.06;   12.8;   73.04;   17.9;    7.5;    6.0;eor
       3379;20191009;   10;  13.7;   3.2;    3;  12.3;   6;    0.000;   0;   7.0;  11.7;  952.60;   11.3;   87.04;   17.3;    9.1;    7.2;eor
       3379;20191010;   10;  15.0;   4.5;    3;   0.6;   6;    2.967;   0;   6.3;  10.1;  957.03;   10.7;   78.33;   13.8;    8.5;    6.0;eor
       3379;20191011;   10;   7.5;   2.3;    3;   0.0;   0;   10.717;   0;   6.0;   9.4;  958.94;   12.0;   69.83;   19.0;    7.3;    5.2;eor
       3379;20191012;   10;   6.5;   2.1;    3;   0.0;   0;   10.400;   0;   3.4;  10.6;  956.79;   14.5;   68.21;   24.4;    6.2;    4.3;eor
       3379;20191013;   10;   5.5;   1.7;    3;   0.0;   0;   10.333;   0;   2.0;  12.5;  956.41;   15.9;   71.21;   24.5;    8.8;    7.1;eor
       3379;20191014;   10;   6.2;   1.7;    3;   0.0;   0;    9.450;   0;   1.4;  12.5;  954.30;   14.9;   77.21;   23.4;    9.2;    7.1;eor
       3379;20191015;   10;  13.7;   2.9;    3;   3.5;   6;    9.650;   0;   3.3;  12.3;  948.40;   15.0;   74.67;   23.4;    8.8;    6.2;eor
       3379;20191016;   10;  12.5;   3.5;    3;   0.0;   0;    9.650;   0;   2.5;   9.1;  955.05;   12.2;   66.13;   17.2;    7.8;    5.9;eor
       3379;20191017;   10;   6.1;   1.8;    3;   0.0;   0;    9.417;   0;   5.8;   9.4;  954.83;   13.0;   67.13;   20.9;    6.1;    4.7;eor
       3379;20191018;   10;   7.7;   1.8;    3;   0.0;   6;    4.700;   0;   7.8;  10.9;  953.31;   14.7;   67.00;   21.0;   10.9;    9.2;eor
       3379;20191019;   10;   8.5;   2.3;    3;   0.0;   6;    1.983;   0;   7.3;  11.6;  951.18;   12.5;   80.50;   15.5;    8.5;    6.6;eor
       3379;20191020;   10;   9.6;   2.3;    3;   0.0;   0;    5.067;   0;   6.8;  10.7;  949.29;   15.0;   66.96;   23.0;    7.0;    5.3;eor
       3379;20191021;   10;   7.8;   2.2;    3;   0.0;   6;    2.467;   0;   7.5;  12.8;  956.97;   14.9;   76.46;   20.4;   11.9;    9.5;eor
       3379;20191022;   10;   3.9;   1.4;    3;   0.0;   6;    0.000;   0;   8.0;  12.8;  961.37;   11.9;   91.54;   13.1;   10.5;    8.5;eor
       3379;20191023;   10;   6.6;   2.3;    3;   0.0;   4;    4.450;   0;   6.6;  12.4;  955.19;   11.8;   89.54;   16.0;    9.0;    7.4;eor
       3379;20191024;   10;   6.4;   1.7;    3;   0.0;   4;    2.933;   0;   7.9;  12.0;  951.92;   11.2;   90.54;   15.5;    7.4;    7.3;eor
       3379;20191025;   10;   4.6;   1.8;    3;   0.0;   0;    4.333;   0;   6.2;  12.1;  960.83;   13.6;   79.00;   18.4;    8.9;    6.9;eor
       3379;20191026;   10;   5.8;   1.7;    3;   0.0;   0;    9.683;   0;   0.3;  11.2;  960.02;   13.3;   75.71;   22.1;    6.6;    4.7;eor
       3379;20191027;   10;   9.1;   3.0;    3;   4.9;   6;    8.450;   0;   4.3;  11.2;  958.89;   15.9;   62.79;   22.4;   10.1;    7.3;eor
       3379;20191028;   10;   7.6;   2.0;    3;   3.3;   6;    0.000;   0;   7.9;  10.0;  958.68;    8.8;   86.96;   12.9;    7.2;    6.8;eor
       3379;20191029;   10;   6.7;   2.5;    3;   1.5;   6;    0.000;   0;   7.9;   9.0;  958.82;    7.0;   89.21;    7.6;    6.0;    5.5;eor
       3379;20191030;   10;  10.0;   3.8;    3;   1.1;   6;    0.050;   0;   7.8;   7.3;  962.08;    5.6;   80.38;    6.7;    3.6;    2.6;eor
       3379;20191031;   10;   6.5;   2.5;    3;   0.0;   0;    0.000;   0;   8.0;   7.0;  959.57;    4.4;   83.67;    6.4;    2.9;    2.4;eor
       3379;20191101;   10;   5.4;   2.1;    3;   2.0;   6;    0.250;   0;   8.0;   9.0;  951.92;    7.0;   89.04;   10.4;    2.9;    2.8;eor
       3379;20191102;   10;   9.2;   2.2;    3;   1.3;   6;    1.867;   0;   7.7;  11.5;  939.79;   11.8;   83.71;   18.1;    8.9;    6.2;eor
       3379;20191103;   10;  12.3;   2.3;    3;   1.2;   6;    0.150;   0;   7.8;  11.0;  931.45;   10.3;   87.21;   12.4;    7.9;    6.3;eor
